,Round,Date,Home,Away,Venue,Attendance,GHome,GAway,Winner,Season
22,Regular Season,2007-04-28,LA Galaxy,Chivas USA,Dignity Health Sports Park,0,3,1,LA Galaxy,2007
23,Regular Season,2007-04-29,FC Dallas,New England,Toyota Stadium,0,0,1,New England,2007
25,Regular Season,2007-04-29,Houston Dynamo,Chicago Fire,Robertson Stadium,0,0,1,Chicago Fire,2007
26,Regular Season,2007-04-30,Real Salt Lake,Colorado Rapids,Rice-Eccles Stadium,0,0,2,Colorado Rapids,2007
27,Regular Season,2007-05-03,D.C. United,New England,Robert F. Kennedy Memorial Stadium,0,1,1,,2007
28,Regular Season,2007-05-05,KC Wizards,Columbus Crew,Arrowhead Stadium,0,1,0,KC Wizards,2007
29,Regular Season,2007-05-05,Real Salt Lake,NY Red Bulls,Rice-Eccles Stadium,0,3,3,,2007
30,Regular Season,2007-05-05,Colorado Rapids,Houston Dynamo,Dick's Sporting Goods Park,0,1,3,Houston Dynamo,2007
31,Regular Season,2007-05-06,D.C. United,Chivas USA,Robert F. Kennedy Memorial Stadium,0,2,1,D.C. United,2007
32,Regular Season,2007-05-06,New England,Chicago Fire,Gillette Stadium,0,3,1,New England,2007
33,Regular Season,2007-05-10,Colorado Rapids,Real Salt Lake,Dick's Sporting Goods Park,0,1,1,,2007
34,Regular Season,2007-05-12,KC Wizards,FC Dallas,Arrowhead Stadium,0,1,2,FC Dallas,2007
35,Regular Season,2007-05-12,LA Galaxy,New England,Dignity Health Sports Park,0,2,3,New England,2007
36,Regular Season,2007-05-12,Columbus Crew,Chivas USA,MAPFRE Stadium,0,1,1,,2007
37,Regular Season,2007-05-12,Toronto FC,Chicago Fire,BMO Field,0,3,1,Toronto FC,2007
38,Regular Season,2007-05-13,NY Red Bulls,Colorado Rapids,Giants Stadium,0,0,1,Colorado Rapids,2007
39,Regular Season,2007-05-16,Toronto FC,Houston Dynamo,BMO Field,0,1,0,Toronto FC,2007
40,Regular Season,2007-05-17,Chicago Fire,FC Dallas,SeatGeek Stadium,0,1,2,FC Dallas,2007
41,Regular Season,2007-05-19,NY Red Bulls,Columbus Crew,Giants Stadium,0,4,0,NY Red Bulls,2007
42,Regular Season,2007-05-19,Colorado Rapids,KC Wizards,Dick's Sporting Goods Park,0,1,1,,2007
43,Regular Season,2007-05-19,Toronto FC,D.C. United,BMO Field,0,1,2,D.C. United,2007
44,Regular Season,2007-05-19,Houston Dynamo,New England,Robertson Stadium,0,0,1,New England,2007
45,Regular Season,2007-05-20,FC Dallas,Real Salt Lake,Toyota Stadium,0,2,1,FC Dallas,2007
46,Regular Season,2007-05-20,Chivas USA,LA Galaxy,Dignity Health Sports Park,0,1,1,,2007
47,Regular Season,2007-05-24,NY Red Bulls,Chicago Fire,Giants Stadium,0,3,0,NY Red Bulls,2007
48,Regular Season,2007-05-26,Chivas USA,FC Dallas,Dignity Health Sports Park,0,2,0,Chivas USA,2007
49,Regular Season,2007-05-26,Colorado Rapids,LA Galaxy,Dick's Sporting Goods Park,0,1,0,Colorado Rapids,2007
51,Regular Season,2007-05-26,Columbus Crew,Toronto FC,MAPFRE Stadium,0,2,2,,2007
52,Regular Season,2007-05-26,D.C. United,Houston Dynamo,Robert F. Kennedy Memorial Stadium,0,2,1,D.C. United,2007
53,Regular Season,2007-05-26,New England,KC Wizards,Gillette Stadium,0,3,4,KC Wizards,2007
54,Regular Season,2007-05-27,Chicago Fire,Real Salt Lake,SeatGeek Stadium,0,0,0,,2007
55,Regular Season,2007-06-02,KC Wizards,NY Red Bulls,Arrowhead Stadium,0,3,2,KC Wizards,2007
56,Regular Season,2007-06-02,Toronto FC,Colorado Rapids,BMO Field,0,2,1,Toronto FC,2007
57,Regular Season,2007-06-02,New England,Real Salt Lake,Gillette Stadium,0,0,0,,2007
58,Regular Season,2007-06-02,LA Galaxy,D.C. United,Dignity Health Sports Park,0,0,0,,2007
59,Regular Season,2007-06-03,Houston Dynamo,FC Dallas,Robertson Stadium,0,2,1,Houston Dynamo,2007
60,Regular Season,2007-06-03,Chicago Fire,Columbus Crew,SeatGeek Stadium,0,3,2,Chicago Fire,2007
61,Regular Season,2007-06-06,Toronto FC,NY Red Bulls,BMO Field,0,1,2,NY Red Bulls,2007
62,Regular Season,2007-06-07,Houston Dynamo,Colorado Rapids,Robertson Stadium,0,2,1,Houston Dynamo,2007
63,Regular Season,2007-06-09,FC Dallas,LA Galaxy,Toyota Stadium,0,3,1,FC Dallas,2007
64,Regular Season,2007-06-09,Chicago Fire,Chivas USA,SeatGeek Stadium,0,0,1,Chivas USA,2007
65,Regular Season,2007-06-10,Columbus Crew,Houston Dynamo,MAPFRE Stadium,0,1,2,Houston Dynamo,2007
66,Regular Season,2007-06-10,D.C. United,NY Red Bulls,Robert F. Kennedy Memorial Stadium,0,4,2,D.C. United,2007
67,Regular Season,2007-06-14,Real Salt Lake,FC Dallas,Rice-Eccles Stadium,0,0,1,FC Dallas,2007
68,Regular Season,2007-06-16,New England,Columbus Crew,Gillette Stadium,0,3,3,,2007
69,Regular Season,2007-06-16,NY Red Bulls,KC Wizards,Giants Stadium,0,3,3,,2007
70,Regular Season,2007-06-16,Chivas USA,Colorado Rapids,Dignity Health Sports Park,0,2,0,Chivas USA,2007
71,Regular Season,2007-06-16,D.C. United,Chicago Fire,Robert F. Kennedy Memorial Stadium,0,3,1,D.C. United,2007
72,Regular Season,2007-06-17,Toronto FC,FC Dallas,BMO Field,0,4,0,Toronto FC,2007
73,Regular Season,2007-06-17,LA Galaxy,Real Salt Lake,Dignity Health Sports Park,0,3,2,LA Galaxy,2007
74,Regular Season,2007-06-20,Columbus Crew,KC Wizards,MAPFRE Stadium,0,2,1,Columbus Crew,2007
75,Regular Season,2007-06-21,Houston Dynamo,Chivas USA,Robertson Stadium,0,4,0,Houston Dynamo,2007
77,Regular Season,2007-06-23,LA Galaxy,Columbus Crew,Dignity Health Sports Park,0,2,3,Columbus Crew,2007
78,Regular Season,2007-06-23,Colorado Rapids,FC Dallas,Dick's Sporting Goods Park,0,0,1,FC Dallas,2007
79,Regular Season,2007-06-23,New England,Toronto FC,Gillette Stadium,0,3,0,New England,2007
80,Regular Season,2007-06-23,Real Salt Lake,D.C. United,Rice-Eccles Stadium,0,2,1,Real Salt Lake,2007
81,Regular Season,2007-06-24,KC Wizards,Houston Dynamo,Arrowhead Stadium,0,0,1,Houston Dynamo,2007
82,Regular Season,2007-06-28,D.C. United,Colorado Rapids,Robert F. Kennedy Memorial Stadium,0,4,1,D.C. United,2007
83,Regular Season,2007-06-30,Columbus Crew,NY Red Bulls,MAPFRE Stadium,0,1,0,Columbus Crew,2007
84,Regular Season,2007-06-30,Chivas USA,New England,Dignity Health Sports Park,0,2,0,Chivas USA,2007
85,Regular Season,2007-06-30,FC Dallas,Houston Dynamo,Toyota Stadium,0,0,0,,2007
86,Regular Season,2007-07-01,KC Wizards,Toronto FC,Arrowhead Stadium,0,1,1,,2007
87,Regular Season,2007-07-01,Chicago Fire,Colorado Rapids,SeatGeek Stadium,0,0,0,,2007
88,Regular Season,2007-07-04,LA Galaxy,Chicago Fire,Dignity Health Sports Park,0,2,0,LA Galaxy,2007
89,Regular Season,2007-07-04,KC Wizards,D.C. United,Arrowhead Stadium,0,0,1,D.C. United,2007
90,Regular Season,2007-07-04,Colorado Rapids,Columbus Crew,Dick's Sporting Goods Park,0,0,0,,2007
91,Regular Season,2007-07-04,Real Salt Lake,Toronto FC,Rice-Eccles Stadium,0,1,2,Toronto FC,2007
92,Regular Season,2007-07-04,FC Dallas,Chivas USA,Toyota Stadium,0,2,0,FC Dallas,2007
93,Regular Season,2007-07-05,Houston Dynamo,NY Red Bulls,Robertson Stadium,0,4,0,Houston Dynamo,2007
94,Regular Season,2007-07-07,Chicago Fire,Toronto FC,SeatGeek Stadium,0,1,1,,2007
95,Regular Season,2007-07-07,LA Galaxy,KC Wizards,Dignity Health Sports Park,0,2,2,,2007
96,Regular Season,2007-07-07,New England,Chivas USA,Gillette Stadium,0,1,1,,2007
97,Regular Season,2007-07-07,Columbus Crew,Real Salt Lake,MAPFRE Stadium,0,2,0,Columbus Crew,2007
98,Regular Season,2007-07-08,Houston Dynamo,D.C. United,Robertson Stadium,0,1,0,Houston Dynamo,2007
99,Regular Season,2007-07-08,Colorado Rapids,NY Red Bulls,Dick's Sporting Goods Park,0,0,1,NY Red Bulls,2007
100,Regular Season,2007-07-12,Chicago Fire,Houston Dynamo,SeatGeek Stadium,0,0,4,Houston Dynamo,2007
101,Regular Season,2007-07-14,Chivas USA,Columbus Crew,Dignity Health Sports Park,0,2,1,Chivas USA,2007
103,Regular Season,2007-07-14,NY Red Bulls,New England,Giants Stadium,0,0,1,New England,2007
104,Regular Season,2007-07-14,KC Wizards,Real Salt Lake,Arrowhead Stadium,0,1,0,KC Wizards,2007
105,Regular Season,2007-07-14,D.C. United,FC Dallas,Robert F. Kennedy Memorial Stadium,0,3,3,,2007
106,Regular Season,2007-07-15,Houston Dynamo,Toronto FC,Robertson Stadium,0,0,0,,2007
107,Regular Season,2007-07-22,KC Wizards,Colorado Rapids,Arrowhead Stadium,0,2,2,,2007
108,Regular Season,2007-07-22,New England,Houston Dynamo,Gillette Stadium,0,3,3,,2007
109,Regular Season,2007-07-22,Columbus Crew,Toronto FC,MAPFRE Stadium,0,2,0,Columbus Crew,2007
110,Regular Season,2007-07-22,NY Red Bulls,D.C. United,Giants Stadium,0,1,0,NY Red Bulls,2007
111,Regular Season,2007-07-26,NY Red Bulls,Chivas USA,Giants Stadium,0,0,2,Chivas USA,2007
112,Regular Season,2007-07-28,Real Salt Lake,New England,Rice-Eccles Stadium,0,1,2,New England,2007
113,Regular Season,2007-07-29,KC Wizards,Chivas USA,Arrowhead Stadium,0,3,2,KC Wizards,2007
114,Regular Season,2007-07-29,Toronto FC,Chicago Fire,BMO Field,0,0,3,Chicago Fire,2007
115,Regular Season,2007-08-02,New England,KC Wizards,Gillette Stadium,0,2,0,New England,2007
116,Regular Season,2007-08-04,Chicago Fire,Columbus Crew,SeatGeek Stadium,0,0,0,,2007
117,Regular Season,2007-08-04,FC Dallas,Colorado Rapids,Toyota Stadium,0,1,0,FC Dallas,2007
118,Regular Season,2007-08-04,Real Salt Lake,Houston Dynamo,Rice-Eccles Stadium,0,1,0,Real Salt Lake,2007
119,Regular Season,2007-08-05,Toronto FC,LA Galaxy,BMO Field,0,0,0,,2007
120,Regular Season,2007-08-05,New England,D.C. United,Gillette Stadium,0,0,3,D.C. United,2007
121,Regular Season,2007-08-09,D.C. United,LA Galaxy,Robert F. Kennedy Memorial Stadium,0,1,0,D.C. United,2007
122,Regular Season,2007-08-11,FC Dallas,Columbus Crew,Toyota Stadium,0,3,2,FC Dallas,2007
123,Regular Season,2007-08-11,Colorado Rapids,Houston Dynamo,Dick's Sporting Goods Park,0,1,0,Colorado Rapids,2007
124,Regular Season,2007-08-12,NY Red Bulls,Toronto FC,Giants Stadium,0,3,0,NY Red Bulls,2007
125,Regular Season,2007-08-12,New England,LA Galaxy,Gillette Stadium,0,1,0,New England,2007
126,Regular Season,2007-08-16,Colorado Rapids,New England,Dick's Sporting Goods Park,0,3,0,Colorado Rapids,2007
127,Regular Season,2007-08-18,NY Red Bulls,LA Galaxy,Giants Stadium,0,5,4,NY Red Bulls,2007
129,Regular Season,2007-08-18,Real Salt Lake,Chicago Fire,Rice-Eccles Stadium,0,0,2,Chicago Fire,2007
130,Regular Season,2007-08-18,Columbus Crew,D.C. United,MAPFRE Stadium,0,0,2,D.C. United,2007
131,Regular Season,2007-08-18,Toronto FC,Chivas USA,BMO Field,0,0,2,Chivas USA,2007
132,Regular Season,2007-08-19,KC Wizards,New England,Arrowhead Stadium,0,0,1,New England,2007
133,Regular Season,2007-08-19,Houston Dynamo,FC Dallas,Robertson Stadium,0,1,0,Houston Dynamo,2007
134,Regular Season,2007-08-22,KC Wizards,Chicago Fire,Arrowhead Stadium,0,3,2,KC Wizards,2007
135,Regular Season,2007-08-22,D.C. United,NY Red Bulls,Robert F. Kennedy Memorial Stadium,0,3,1,D.C. United,2007
136,Regular Season,2007-08-23,LA Galaxy,Chivas USA,Dignity Health Sports Park,0,0,3,Chivas USA,2007
137,Regular Season,2007-08-25,Chicago Fire,KC Wizards,SeatGeek Stadium,0,2,0,Chicago Fire,2007
138,Regular Season,2007-08-25,Toronto FC,D.C. United,BMO Field,0,0,1,D.C. United,2007
139,Regular Season,2007-08-25,New England,NY Red Bulls,Gillette Stadium,0,2,1,New England,2007
140,Regular Season,2007-08-25,Houston Dynamo,Columbus Crew,Robertson Stadium,0,1,1,,2007
141,Regular Season,2007-08-26,Chivas USA,Real Salt Lake,Dignity Health Sports Park,0,1,0,Chivas USA,2007
142,Regular Season,2007-08-26,Colorado Rapids,LA Galaxy,Dick's Sporting Goods Park,0,3,0,Colorado Rapids,2007
143,Regular Season,2007-08-29,Real Salt Lake,KC Wizards,Rice-Eccles Stadium,0,3,1,Real Salt Lake,2007
144,Regular Season,2007-09-01,LA Galaxy,Real Salt Lake,Dignity Health Sports Park,0,1,2,Real Salt Lake,2007
145,Regular Season,2007-09-01,FC Dallas,D.C. United,Toyota Stadium,0,0,4,D.C. United,2007
146,Regular Season,2007-09-01,Houston Dynamo,KC Wizards,Robertson Stadium,0,1,1,,2007
147,Regular Season,2007-09-01,NY Red Bulls,Chicago Fire,Giants Stadium,0,1,0,NY Red Bulls,2007
148,Regular Season,2007-09-02,Columbus Crew,Colorado Rapids,MAPFRE Stadium,0,1,1,,2007
149,Regular Season,2007-09-06,Chivas USA,D.C. United,Dignity Health Sports Park,0,2,2,,2007
150,Regular Season,2007-09-08,FC Dallas,Toronto FC,Toyota Stadium,0,2,0,FC Dallas,2007
151,Regular Season,2007-09-08,LA Galaxy,Colorado Rapids,Dignity Health Sports Park,0,3,1,LA Galaxy,2007
152,Regular Season,2007-09-08,Houston Dynamo,Real Salt Lake,Robertson Stadium,0,4,3,Houston Dynamo,2007
153,Regular Season,2007-09-08,Columbus Crew,Chicago Fire,MAPFRE Stadium,0,0,1,Chicago Fire,2007
155,Regular Season,2007-09-09,D.C. United,New England,Robert F. Kennedy Memorial Stadium,0,4,2,D.C. United,2007
156,Regular Season,2007-09-09,Chivas USA,NY Red Bulls,Dignity Health Sports Park,0,3,0,Chivas USA,2007
157,Regular Season,2007-09-12,D.C. United,Real Salt Lake,Robert F. Kennedy Memorial Stadium,0,2,1,D.C. United,2007
158,Regular Season,2007-09-13,Chivas USA,LA Galaxy,Dignity Health Sports Park,0,3,0,Chivas USA,2007
159,Regular Season,2007-09-15,KC Wizards,Columbus Crew,Arrowhead Stadium,0,3,2,KC Wizards,2007
160,Regular Season,2007-09-15,Toronto FC,Real Salt Lake,BMO Field,0,0,0,,2007
161,Regular Season,2007-09-15,New England,FC Dallas,Gillette Stadium,0,4,2,New England,2007
162,Regular Season,2007-09-15,Chicago Fire,NY Red Bulls,SeatGeek Stadium,0,2,2,,2007
163,Regular Season,2007-09-16,Colorado Rapids,Chivas USA,Dick's Sporting Goods Park,0,1,1,,2007
164,Regular Season,2007-09-16,LA Galaxy,Houston Dynamo,Dignity Health Sports Park,0,1,3,Houston Dynamo,2007
165,Regular Season,2007-09-19,Real Salt Lake,LA Galaxy,Rice-Eccles Stadium,0,2,2,,2007
166,Regular Season,2007-09-20,FC Dallas,Chicago Fire,Toyota Stadium,0,1,1,,2007
167,Regular Season,2007-09-22,NY Red Bulls,New England,Giants Stadium,0,2,2,,2007
168,Regular Season,2007-09-22,Chivas USA,KC Wizards,Dignity Health Sports Park,0,2,1,Chivas USA,2007
169,Regular Season,2007-09-22,Toronto FC,Columbus Crew,BMO Field,0,1,2,Columbus Crew,2007
170,Regular Season,2007-09-22,Real Salt Lake,Colorado Rapids,Rice-Eccles Stadium,0,1,0,Real Salt Lake,2007
171,Regular Season,2007-09-23,Chicago Fire,D.C. United,SeatGeek Stadium,0,1,1,,2007
172,Regular Season,2007-09-23,LA Galaxy,FC Dallas,Dignity Health Sports Park,0,2,1,LA Galaxy,2007
173,Regular Season,2007-09-27,KC Wizards,LA Galaxy,Arrowhead Stadium,0,0,1,LA Galaxy,2007
174,Regular Season,2007-09-29,NY Red Bulls,Real Salt Lake,Giants Stadium,0,2,2,,2007
175,Regular Season,2007-09-29,Chivas USA,Chicago Fire,Dignity Health Sports Park,0,1,1,,2007
176,Regular Season,2007-09-29,D.C. United,Toronto FC,Robert F. Kennedy Memorial Stadium,0,4,1,D.C. United,2007
177,Regular Season,2007-09-29,New England,Colorado Rapids,Gillette Stadium,0,1,0,New England,2007
178,Regular Season,2007-09-30,Columbus Crew,LA Galaxy,MAPFRE Stadium,0,1,2,LA Galaxy,2007
179,Regular Season,2007-09-30,FC Dallas,Houston Dynamo,Toyota Stadium,0,0,3,Houston Dynamo,2007
181,Regular Season,2007-10-04,Toronto FC,NY Red Bulls,BMO Field,0,2,1,Toronto FC,2007
182,Regular Season,2007-10-05,KC Wizards,D.C. United,Arrowhead Stadium,0,1,1,,2007
183,Regular Season,2007-10-06,Real Salt Lake,Chivas USA,Rice-Eccles Stadium,0,2,3,Chivas USA,2007
184,Regular Season,2007-10-06,Chicago Fire,New England,SeatGeek Stadium,0,2,1,Chicago Fire,2007
185,Regular Season,2007-10-06,Columbus Crew,FC Dallas,MAPFRE Stadium,0,1,3,FC Dallas,2007
186,Regular Season,2007-10-07,Houston Dynamo,LA Galaxy,Robertson Stadium,0,1,2,LA Galaxy,2007
187,Regular Season,2007-10-07,Colorado Rapids,Toronto FC,Dick's Sporting Goods Park,0,1,0,Colorado Rapids,2007
188,Regular Season,2007-10-11,FC Dallas,Chivas USA,Toyota Stadium,0,0,0,,2007
189,Regular Season,2007-10-13,LA Galaxy,Toronto FC,Dignity Health Sports Park,0,2,1,LA Galaxy,2007
190,Regular Season,2007-10-13,D.C. United,Chicago Fire,Robert F. Kennedy Memorial Stadium,0,0,0,,2007
191,Regular Season,2007-10-13,NY Red Bulls,KC Wizards,Giants Stadium,0,2,1,NY Red Bulls,2007
192,Regular Season,2007-10-13,New England,Columbus Crew,Gillette Stadium,0,2,3,Columbus Crew,2007
193,Regular Season,2007-10-14,Chivas USA,Colorado Rapids,Dignity Health Sports Park,0,1,2,Colorado Rapids,2007
194,Regular Season,2007-10-15,Real Salt Lake,Houston Dynamo,Rice-Eccles Stadium,0,0,1,Houston Dynamo,2007
195,Regular Season,2007-10-18,LA Galaxy,NY Red Bulls,Dignity Health Sports Park,0,1,1,,2007
196,Regular Season,2007-10-20,Colorado Rapids,Real Salt Lake,Dick's Sporting Goods Park,0,0,1,Real Salt Lake,2007
197,Regular Season,2007-10-20,Toronto FC,New England,BMO Field,0,2,2,,2007
198,Regular Season,2007-10-20,FC Dallas,KC Wizards,Toyota Stadium,0,0,2,KC Wizards,2007
199,Regular Season,2007-10-20,D.C. United,Columbus Crew,Robert F. Kennedy Memorial Stadium,0,2,3,Columbus Crew,2007
200,Regular Season,2007-10-20,Chivas USA,Houston Dynamo,Dignity Health Sports Park,0,0,0,,2007
201,Regular Season,2007-10-21,Chicago Fire,LA Galaxy,SeatGeek Stadium,0,1,0,Chicago Fire,2007
202,Conference Semifinals,2007-10-25,Chicago Fire,D.C. United,SeatGeek Stadium,0,1,0,Chicago Fire,2007
203,Conference Semifinals,2007-10-27,FC Dallas,Houston Dynamo,Toyota Stadium,0,1,0,FC Dallas,2007
204,Conference Semifinals,2007-10-27,KC Wizards,Chivas USA,Arrowhead Stadium,0,1,0,KC Wizards,2007
205,Conference Semifinals,2007-10-27,NY Red Bulls,New England,Giants Stadium,0,0,0,,2007
207,Conference Semifinals,2007-11-01,D.C. United,Chicago Fire,Robert F. Kennedy Memorial Stadium,0,2,2,,2007
208,Conference Semifinals,2007-11-02,Houston Dynamo,FC Dallas,Robertson Stadium,0,4,1,Houston Dynamo,2007
209,Conference Semifinals,2007-11-03,New England,NY Red Bulls,Gillette Stadium,0,1,0,New England,2007
210,Conference Semifinals,2007-11-03,Chivas USA,KC Wizards,Dignity Health Sports Park,0,0,0,,2007
211,Conference Finals,2007-11-08,New England,Chicago Fire,Gillette Stadium,0,1,0,New England,2007
212,Conference Finals,2007-11-10,Houston Dynamo,KC Wizards,Robertson Stadium,0,2,0,Houston Dynamo,2007
213,MLS Cup 2007,2007-11-18,New England,Houston Dynamo,Robert F. Kennedy Memorial Stadium (Neutral Site),39859,1,2,Houston Dynamo,2007
